   0.0000000e+00   6.8303318e-05
   1.0000000e-01   1.6311258e-04
   2.0000000e-01  -3.3559987e-05
   3.0000000e-01   4.4451549e-04
   4.0000000e-01   3.4486492e-04
   5.0000000e-01  -1.3324925e-04
   6.0000000e-01  -1.4275011e-04
   7.0000000e-01  -3.1123697e-04
   8.0000000e-01  -2.3298183e-05
   9.0000000e-01  -2.3315331e-04
   1.0000000e+00  -5.7509281e-05
   1.1000000e+00   1.6108158e-04
   1.2000000e+00   2.9318565e-04
   1.3000000e+00   4.0810036e-04
   1.4000000e+00   1.9857745e-04
   1.5000000e+00  -1.3909772e-04
   1.6000000e+00   3.9876576e-05
   1.7000000e+00  -1.3326253e-04
   1.8000000e+00  -4.0817431e-05
   1.9000000e+00   1.1647695e-04
   2.0000000e+00  -2.4641479e-04
   2.1000000e+00   3.9965478e-04
   2.2000000e+00  -1.4617836e-04
   2.3000000e+00   1.2487038e-04
   2.4000000e+00   4.0103110e-04
   2.5000000e+00   2.1593386e-04
   2.6000000e+00   1.6764651e-04
   2.7000000e+00   4.7311023e-04
   2.8000000e+00   3.4243911e-04
   2.9000000e+00   1.5158859e-04
   3.0000000e+00   7.8784732e-04
   3.1000000e+00   1.0277707e-03
   3.2000000e+00   1.3423752e-03
   3.3000000e+00   1.1998843e-03
   3.4000000e+00   1.2793032e-03
   3.5000000e+00   1.6595746e-03
   3.6000000e+00   1.9316397e-03
   3.7000000e+00   2.0304016e-03
   3.8000000e+00   2.0912637e-03
   3.9000000e+00   2.3228001e-03
   4.0000000e+00   2.5089607e-03
   4.1000000e+00   3.1432256e-03
   4.2000000e+00   3.3746246e-03
   4.3000000e+00   3.6614918e-03
   4.4000000e+00   3.4901931e-03
   4.5000000e+00   3.5233079e-03
   4.6000000e+00   3.3134588e-03
   4.7000000e+00   3.2501287e-03
   4.8000000e+00   3.7403729e-03
   4.9000000e+00   3.2689160e-03
   5.0000000e+00   3.4561885e-03
   5.1000000e+00   3.5923747e-03
   5.2000000e+00   3.7336528e-03
   5.3000000e+00   3.4530974e-03
   5.4000000e+00   3.7693476e-03
   5.5000000e+00   3.3465984e-03
   5.6000000e+00   3.3674038e-03
   5.7000000e+00   3.2556147e-03
   5.8000000e+00   3.5375480e-03
   5.9000000e+00   3.4437554e-03
   6.0000000e+00   3.5650826e-03
   6.1000000e+00   3.0283737e-03
   6.2000000e+00   3.2910066e-03
   6.3000000e+00   3.2142193e-03
   6.4000000e+00   3.6582081e-03
   6.5000000e+00   3.4770089e-03
   6.6000000e+00   3.0433935e-03
   6.7000000e+00   3.1415062e-03
   6.8000000e+00   3.6284628e-03
   6.9000000e+00   3.1658642e-03
   7.0000000e+00   3.4666111e-03
   7.1000000e+00   3.4449468e-03
   7.2000000e+00   3.3702235e-03
   7.3000000e+00   3.3876329e-03
   7.4000000e+00   2.9515603e-03
   7.5000000e+00   3.7772108e-03
   7.6000000e+00   3.3171304e-03
   7.7000000e+00   3.1560258e-03
   7.8000000e+00   3.6050197e-03
   7.9000000e+00   3.1488342e-03
