   0.0000000e+00   9.9982558e+00
   1.0000000e-01   1.0174770e+01
   2.0000000e-01   1.0027289e+01
   3.0000000e-01   9.9651736e+00
   4.0000000e-01   9.7606762e+00
   5.0000000e-01   1.0075888e+01
   6.0000000e-01   1.0146816e+01
   7.0000000e-01   1.0011131e+01
   8.0000000e-01   1.0101021e+01
   9.0000000e-01   1.0094930e+01
   1.0000000e+00   1.0006432e+01
   1.1000000e+00   9.9382924e+00
   1.2000000e+00   9.9425688e+00
   1.3000000e+00   1.0032727e+01
   1.4000000e+00   9.9288789e+00
   1.5000000e+00   1.0017148e+01
   1.6000000e+00   9.9143239e+00
   1.7000000e+00   9.9248336e+00
   1.8000000e+00   9.9174281e+00
   1.9000000e+00   1.0095149e+01
   2.0000000e+00   9.9942365e+00
   2.1000000e+00   9.9859852e+00
   2.2000000e+00   9.9064923e+00
   2.3000000e+00   1.0105363e+01
   2.4000000e+00   9.9251544e+00
   2.5000000e+00   1.0085993e+01
   2.6000000e+00   1.0063619e+01
   2.7000000e+00   9.9370583e+00
   2.8000000e+00   1.0035951e+01
   2.9000000e+00   1.0141348e+01
   3.0000000e+00   1.0223926e+01
   3.1000000e+00   1.0246280e+01
   3.2000000e+00   1.0307607e+01
   3.3000000e+00   1.0424104e+01
   3.4000000e+00   1.0575392e+01
   3.5000000e+00   1.0458095e+01
   3.6000000e+00   1.0560276e+01
   3.7000000e+00   1.0571568e+01
   3.8000000e+00   1.0671060e+01
   3.9000000e+00   1.0744222e+01
   4.0000000e+00   1.0740554e+01
   4.1000000e+00   1.0820672e+01
   4.2000000e+00   1.0717812e+01
   4.3000000e+00   1.0839779e+01
   4.4000000e+00   1.0795879e+01
   4.5000000e+00   1.0851922e+01
   4.6000000e+00   1.0748700e+01
   4.7000000e+00   1.0880997e+01
   4.8000000e+00   1.0694854e+01
   4.9000000e+00   1.0703783e+01
   5.0000000e+00   1.0817766e+01
   5.1000000e+00   1.0884913e+01
   5.2000000e+00   1.0814739e+01
   5.3000000e+00   1.0867087e+01
   5.4000000e+00   1.0841423e+01
   5.5000000e+00   1.0824961e+01
   5.6000000e+00   1.0784902e+01
   5.7000000e+00   1.0930751e+01
   5.8000000e+00   1.0829548e+01
   5.9000000e+00   1.0937403e+01
   6.0000000e+00   1.0955850e+01
   6.1000000e+00   1.0966125e+01
   6.2000000e+00   1.0963362e+01
   6.3000000e+00   1.0880749e+01
   6.4000000e+00   1.0952296e+01
   6.5000000e+00   1.0934214e+01
   6.6000000e+00   1.0918184e+01
   6.7000000e+00   1.0976008e+01
   6.8000000e+00   1.0936409e+01
   6.9000000e+00   1.1054647e+01
   7.0000000e+00   1.0987197e+01
   7.1000000e+00   1.0960308e+01
   7.2000000e+00   1.0841860e+01
   7.3000000e+00   1.0846698e+01
   7.4000000e+00   1.0966723e+01
   7.5000000e+00   1.0992960e+01
   7.6000000e+00   1.0976416e+01
   7.7000000e+00   1.0984864e+01
   7.8000000e+00   1.0926718e+01
   7.9000000e+00   1.0856770e+01
