   0.0000000e+00  -3.8748450e-04
   1.0000000e-01   5.5253206e-04
   2.0000000e-01   8.8895209e-04
   3.0000000e-01   6.4384153e-05
   4.0000000e-01   2.1852175e-04
   5.0000000e-01  -6.3459969e-04
   6.0000000e-01  -6.0274763e-04
   7.0000000e-01   3.0044176e-04
   8.0000000e-01   1.1950226e-04
   9.0000000e-01  -2.8533686e-04
   1.0000000e+00   5.6985221e-05
   1.1000000e+00  -3.0772226e-05
   1.2000000e+00   1.9597658e-04
   1.3000000e+00   4.2635901e-04
   1.4000000e+00   5.1997388e-04
   1.5000000e+00   1.5810108e-04
   1.6000000e+00   1.0126131e-04
   1.7000000e+00   1.7285726e-04
   1.8000000e+00   6.2762537e-05
   1.9000000e+00   1.9574689e-05
   2.0000000e+00  -4.7185062e-04
   2.1000000e+00  -1.5679977e-04
   2.2000000e+00   5.3872451e-04
   2.3000000e+00  -2.4549725e-04
   2.4000000e+00   2.3203805e-04
   2.5000000e+00   5.8027534e-04
   2.6000000e+00   8.8961642e-04
   2.7000000e+00   4.6166443e-04
   2.8000000e+00   8.4321597e-04
   2.9000000e+00   3.8438506e-04
   3.0000000e+00   1.1713876e-03
   3.1000000e+00   1.2215618e-03
   3.2000000e+00   1.2284020e-03
   3.3000000e+00   1.1902748e-03
   3.4000000e+00   1.1721007e-03
   3.5000000e+00   1.1948406e-03
   3.6000000e+00   1.9129569e-03
   3.7000000e+00   2.2669221e-03
   3.8000000e+00   2.3187785e-03
   3.9000000e+00   2.4136309e-03
   4.0000000e+00   2.6102342e-03
   4.1000000e+00   3.0092475e-03
   4.2000000e+00   2.9438961e-03
   4.3000000e+00   3.2391349e-03
   4.4000000e+00   2.5844154e-03
   4.5000000e+00   3.2035736e-03
   4.6000000e+00   2.8616893e-03
   4.7000000e+00   2.7436047e-03
   4.8000000e+00   2.9179324e-03
   4.9000000e+00   2.7823965e-03
   5.0000000e+00   2.5830884e-03
   5.1000000e+00   2.8902454e-03
   5.2000000e+00   2.9167170e-03
   5.3000000e+00   2.7031782e-03
   5.4000000e+00   3.0158327e-03
   5.5000000e+00   3.0219272e-03
   5.6000000e+00   3.3660589e-03
   5.7000000e+00   2.8900956e-03
   5.8000000e+00   3.2250412e-03
   5.9000000e+00   2.9498310e-03
   6.0000000e+00   2.6992018e-03
   6.1000000e+00   2.5298503e-03
   6.2000000e+00   3.4881666e-03
   6.3000000e+00   3.1272389e-03
   6.4000000e+00   2.9876877e-03
   6.5000000e+00   2.5966473e-03
   6.6000000e+00   2.9881825e-03
   6.7000000e+00   2.4347476e-03
   6.8000000e+00   2.7854973e-03
   6.9000000e+00   2.4928301e-03
   7.0000000e+00   3.1844624e-03
   7.1000000e+00   3.1406540e-03
   7.2000000e+00   3.0557117e-03
   7.3000000e+00   2.9452482e-03
   7.4000000e+00   2.8885551e-03
   7.5000000e+00   2.9410958e-03
   7.6000000e+00   2.8793790e-03
   7.7000000e+00   2.9536020e-03
   7.8000000e+00   2.6572104e-03
   7.9000000e+00   2.9457996e-03
